approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.019641297,0.28529575,1074.76,388.21036604999995,0.953041572123766,329,10400,1.5133716,-0.025747493,2662400,169673.19524383545,55910400,0.04059399
0.02008342,0.2698103,1429.09,403.2053053099999,0.974341144785285,332,10500,1.6162952,-0.020419424,2688000,171288.19476222992,56448000,0.027430544
0.017138192,0.24707034,1180.6,449.04080650999987,0.8710165917873383,332,10600,1.8818046,-0.013889259,2713600,172906.80768418312,56985600,0.11815117
0.017445121,0.21688981,1275.39,499.4759429699999,0.746320903301239,332,10700,1.7797917,-0.009402918,2739200,174524.56171655655,57523200,0.37823844
0.015795274,0.24111795,1351.51,448.93588608999994,0.9203148037195206,332,10800,1.9740993,-0.0158019,2764800,176138.0096912384,58060800,0.09000633
0.018439036,0.2541388,1157.99,433.3258614099999,0.929194800555706,329,10900,1.7444572,-0.0135293435,2790400,177755.44518613815,58598400,0.12774386
0.027173154,0.28938803,1174.0,521.5307922799999,0.981816865503788,334,11000,1.6445385,-0.022768049,2816000,179369.70530343056,59136000,0.017688403
0.02358083,0.22577195,1415.4,611.7804835599999,0.7828643321990967,332,11100,1.3818474,-0.014255645,2841600,180983.22692656517,59673600,0.2345775
0.02310725,0.29831663,1263.08,299.28522379,0.9722210224717855,333,11200,1.5824924,-0.025360243,2867200,182598.96134233475,60211200,0.018683193
0.022405481,0.29106212,1362.21,643.7055876599999,0.96950956992805,330,11300,1.6450233,-0.023408167,2892800,184216.62506055832,60748800,0.026901308
0.019012677,0.2669735,1265.55,424.3357194499999,0.9276863783597946,330,11400,1.8852586,-0.018071538,2918400,185832.47517061234,61286400,0.055119853
0.014762775,0.21670389,1420.55,536.7908353899999,0.9057987928390503,331,11500,1.6921859,-0.013247302,2944000,187450.17035341263,61824000,0.18200728
0.026135001,0.23781617,1230.24,479.95592507999993,0.9145256131887436,330,11600,1.6478158,-0.0149533795,2969600,189067.36350011826,62361600,0.12858318
0.01692638,0.25037205,1239.17,586.2704286999999,0.9038244634866714,335,11700,1.6223361,-0.014925199,2995200,190684.24471354485,62899200,0.12367647
0.024530634,0.28617933,1353.09,495.93045763999993,0.8496005982160568,331,11800,1.5022051,-0.023130657,3020800,192303.3392355442,63436800,0.05960014
0.025754334,0.26599705,1336.95,369.6954705899999,0.8400243520736694,334,11900,1.5793712,-0.014233292,3046400,193920.96384978294,63974400,0.13679512
0.021170378,0.29468927,1342.02,579.3208645899999,0.9727387111634016,334,12000,1.7720679,-0.022420166,3072000,195539.0860569477,64512000,0.021841321
0.020693857,0.23028277,1617.37,451.63554549999986,0.9488357082009315,333,12100,1.7534448,-0.019187873,3097600,197154.5165529251,65049600,0.05714994
0.024595523,0.22628346,1629.33,470.34572465999986,0.9427285306155682,334,12200,1.6533998,-0.01687725,3123200,198768.46887803078,65587200,0.06473217
0.022645777,0.2552548,1427.89,469.26062908999984,0.8723562657833099,331,12300,1.7511014,-0.016354408,3148800,200387.0646662712,66124800,0.15325029
0.034544487,0.28306368,826.57,506.5004005399999,0.955151092261076,327,12400,1.4399735,-0.022502081,3174400,202003.9739317894,66662400,0.048130106
0.022814862,0.22898069,1881.58,534.3459499399999,0.7556139826774597,332,12500,1.8363626,-0.010988953,3200000,203618.74939203262,67200000,0.13607407
0.015694607,0.26162568,1109.25,411.60586902,0.9351098388433456,338,12600,1.3840503,-0.018883137,3225600,205234.1958975792,67737600,0.10339107
0.024844203,0.2704613,1050.64,359.97567772,0.9208372235298157,335,12700,1.6187724,-0.019781671,3251200,206849.85432195663,68275200,0.09192784
